comment,label
"Nahi yaar yeh shilpa ji ghar main mummy bana diya tha sabne toh maine ek example dediya. Chahata tha ki aap chup hojaye Priyank ke baare main aur bura mat bolo, mujhe pasand haina woh isiliye, dil ka achha ladka hai usse hate bhi toh kar paa raha. chalo chhodo aap usko bura bolo",2
Veed no. Waisay hi itna hate barh gaya hai.,2
Hudda ke samay me isase double rape hote the lekin us samay sonia bolti thi.. hai na https://twitter.com/outburstindia/status/954778515492151296 …,3
Sir ji I am sure chillane se kuchh valid nahi ho jata but I am more sure ki solid argument dene se bhi kuchh nahi hai..jinko jisko support karna hta hai wo karte hain..Yezidi women ke rape ke kitne solid argument chahiye..poori duniya me bataiye kitne powrful log saath hain.,2
Sanbhu Kya haal hai jo apni bhahen ka rape karta tha us jurm ko chupane ke liye ek 55 saal ke bujurg ko piche se chura bokh ke maar diya tha,2
"O je rail mein to mumkin hi nahi hai rape karna....3 dafa main nay koshish ki lekin nakam raha---- @KhSaad_Rafique, Railway Ministerhttps://twitter.com/ChotaKaptan/status/954568300054437888 …",2
• wo rape nahi karti,2
Shilpa shinde I hate u. Ghamandi. Ho aap Bahar akarbhi burai kr rhi ho.. U know what aap jeet k bhi hari ho and Hina haar k bhi jiti h smji Shilpa shinde.. Marathyanch nav matit milavl tuni,3
that's y I hate Ranveer jo aaj pta chala,3
Plz uska naam mat lijiye.. sab utar jaati hai.. hate him,3
@HerdHUSH i hate you we need you for shilpa ji,3
Hamne colors channel ko dekhna band kar diya hai. Kyuki unhone kam vote ke baad bhi shilpa Ko jaanbhujhkar winner banaya. I hate you big boss hate u colors hate you salman.,3
In one Tweet I can See Difference between Hinduvta  and Hinduism No wonder jiski dp lagae Usne Tu dead women ka rape Karne ko Bola Tha shakha ki Paidaesh Tujh Jaise Hindu Subah Durga sarswati pujte Hain air Raat Tak kisi dusri Nari ka rape Kar chuke hotel Hain,2
Saale bhen ke lode. Bohot deshbhakt bana firta hai aur tere fraud deshbhakt ko koi kuch bol de to bhagwan se uske rape ke liye dua karta hai. Akki ki fraud deshbhakti se bahar nikal aur desh ke liye sach mein kuch kar. Kisi ki behen ki rape ki dua karke tu jhaat bhi nahi ukhadega,3
"han wo suit karta hai k bachiyo ka rape hota jay,log mary,ye corupt kuch na kary,dr Aliya boli to suit nai krta ap ko?",2
Jo 3saal ki bacchiyo  ka rape kar diya jata hai vo bhi kya khud gyi thi..shame on u..,3
ranveer singh ne rape kar dia isliye,2
Jub kis larki ka rape hota hai jaisay aj kal Pakistan main ho raha hai to woh mar jahi hai hain air us ki tadfeen kay bad aziz o aqarab un kay ghar jatay hain aur us kay walid aur qareebi rishtar ko kay sath afsos kartay hain aur kehtay hain #Allah_Ki_Marzi.,3
Are mc kya cong shashan me rape nahi hota tha,2
Betiya paida hi mat karo....Garb htyaa  ko prmot karo....Betiyo ko gawar rakho.....Khuleaam rape hone doo....Mardo ki duniya ko bhadwa doo,3
Pakistan Hindu ki gaand mei danda dete hain aur hindus apni women ko rape kar ke kush ho jatain hain.,3
@narendramodi g capital punishment for rapist ?? Ya Abhi aur rape hone ka intezaar karegi sarkar??,2
Or  Aap unkesath selfie le rahe ho muje ye accha nahi laga i hate you sir,3
Kash ek picture muhhamad pr bhi bn Jaye...usne apne samne Jewish mahilao Ka rape kraya tha..kyuki ye allah Ka adesh tha...quran me bhi likha h...issh pr film bnni chahiye....,2
Don't worry I also love her kebal Shilpa kuchh jada pasand hai or kuchh nahi koi hate nahi karta shubhangi ko,2
Modi ji...kya Uttarakhand ke yuvaon ko army ke alawa koi option nahi hai...kitni gharo main matam aur karwana hai..it's shameful that we have lost so many youth due pak terrorism....we want answer...i know it will again be ignored,3
Jab kisi movie m rape ya bikni ka seen ho to aisi seen ko na dikhne k liye koi awaz tk nhi uthata.sab maje le kr dekhte Hain.ek padmavti movie hai jis k liye karni Sena Jaan maal ka Hani tk phuchne k liye khule Aam media m dhmki de rhi hai aur sarkar khamosh hai koi action nhi.,3
useh Gautam k bhai ne hire Kia tha I hate that HerdHusha  jannani,3
Jra haryana rape case pr bhi kuchh boliye,2
Anyway aap kro jai meem jai bheem ka nara buland..  Aisa hi jogendra nath mandal ne kiya tha 1947 me.. Brahmin aapko tu b khde to manuwad najar aa jata h..  Muslim chun chun k maar rhe h rape b ker dete h to aapko bhaichara njr aata h..  Jio bahadur jio,2
Aaj akhil ko rape ki baat bhi bata di. Dil p ek bojh tha halka ho gaya hai,2
Rape ka matlab rape hai chahe vo kisi bhi age ki ho please age ki divar na khadi Karen.,2
Pogat sisters waise to bada laap pelte hai. Aj Kal khamosh hai ek sabd nahi rape cases k baare me,3
*make* jalannya hate hate #PEANTERIN,2
Mashal khan ko too pehly insaf dila looo or us bachi ko jis ky sath 5 logo ny rape kiya sare aam,3
Par 18 saal se kam ka ladka rape kare toh faasi nahi milegi,2
"I just hate ""sahanubhuti' dene wale log.",3
"superb  koshish main lagi hui hai marya shakil ki salim jee kuch toh modi jee ke khilaf bolain,this is what i hate - we are one, if we want to be treated like one phir yeh sab dimaag main leker aane ki koi zaroorat nahin hai",3
@mlkhattar 12saal se kam wali ka rape kroge toh fansi.Good,2
Toh 12 saal se upr wali kisi ki maa beti nhi hai ya unko rape ho koi fark ni?,2
I hate you sakshi mahraj kyu dusmani hai unse aap ko,3
@NimraSohail06 hate humari larki tu Batman hai,2
Jab BJP wale Nirbhaya case Ko laker andolan jar rahe the tab AAP jaise hi log isme Shamil the aur media bhi AAP ke saath tha aur ab jab rape ho rahe hai rapist Ko bachane ke liye bol Raha ho,3
"Kaabil Ka rape Jo hua,uska yaadein abhi am taaza hai beechara eesliye roraha hai.aur krish4 ki bhi bayenge koi na koi.ab yeh direct retire hoga.",2
@jawaharyadavbjp sir ye 12 saal kya hota rape ki saja keval faasi ab wo kisi b age ki ladki kyu na ho.,2
I hate both briyani ma sirf  bOtii honi  chaye,3
I hate polyurethane. Naam na lou uska,3
Bhaiyuuuuuuuuuu.....tumhe kuch pta bhi h ki nhi......hamare yha savan or sakrat jrur diye hate h.. or tum bhul gye hmesa ki trh... pic.twitter.com/xPglR5okEw,2
"Wo peecha nhi krti, wo rape nhi krti, wo yaktarfa mohabbat m qatal nhi krti",2
adhay loog wahan hate mail bhejtay hain,2
"#NewIndia ka age limit hai kya, jin ladkiyon par rape sabit hoga, agar survive kar gayin, unse amit shah, rahul vote lenge? Kaise, aap dono @OfficeOfRG apne #mannkibaat me haryana me rape survivor aur Rapist se kya expect karte hain, share kariye?",3
Ye priyank kya bol raha he ye khud nahi bol raha tha shilpa ko SAAND JAISI BODY wali wow man to kar raha he iske muhn pe chappal maar k aau or ye Benafsha i hate you #MTVTrollPolice,3
Ek hi rastaa hai reppist ke saat jo Saudi Arabia me hota hai yaha per b karo yakeen mano phir koi rape nahi hogaa,2
"To kya 12 saal ki hote hi ladki rape bardhasht karne layak ho jaati hai, or rapist ka gunah kam ho jata hai, bahot achhi soch hai #hangtherapist .",3
tere ma ka bhosada sorry sache dil se duwa tere ghar ki aurat behen ka rape hojaye nange nach dikho or tu apne ka 20rs mein dena ka kaam karega,2
6 din Mai 8 badi gang rape jis Mai se 1.5 ki student thi 2.10 ki student 3.12 ki student thi,2
Jab tak rape ki saza fansi nahi hogi tab tak kanoon ka khauf nahi hoga.Sakht kanoon kyon nahi ban raha hai ye bhi sochne wali baat hai.,2
Apne hate thoda kum karwaana,2
Mam! kind your information...Karachi ki rooshniyan kon laya..? karachi operation by rangers kis na karvaya ? Altaf hussain par pabandi kis na lagaye...interior minister na..2013 mai kitna terrorism tha yaad hai..kitna qatal hota thay..2018 mai mai dekh lo karachi ki Roshniyaaan.. https://twitter.com/murkaziz__/status/954705004711022592 …,3
Yogi g kuch toh bolo itne rape UP ho rahe . Kya yahin vikas hai ? https://twitter.com/IndianExpress/status/954635538518061057 …,2
"Sir ji yeh sab toh tik hai but #Haryana rape ke baad ""Garv'!!!! @mlkhattar",2
@Madeeha_Naqvi kasur Punjab me rape cases me jali police muqablon me masom nojwanon ko maarna idher be koi bolay ga?http://www.bbc.com/news/world-asia-42742980 …,2
Dekhti hu kab tak hate karti hai,2
chup hojao..hate nai sikaty,2
jitni bhi thi lekin baat tho sabit ho gayi keh kuch khota nasal ke Pakistanio ko koi farq nahi parta koi Khattam e Naboowat Qanoon tabdeel kar de koi mulk ko loot loot ke kanghal kar de ya koi un ke bacho ko rape kar ke bedardi se qatal kar de.,3
ye log kaha jate h jub ek gul ka rape hota h,3
Hina toh bas luv aur priyank Ko use kar Rahi thi I hate her,3
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryana",3
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, @BJP4India on rape in #Haryanapic.twitter.com/zRgvJpu1cC",3
Are m not her PA or advocate .. menu ki lena .. karo hate   starting me meko bhi acchi nhi lagti thi .. phir lagne lag gayi .. aur fav ho gayi,2
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryanapic.twitter.com/5ejRCZxq65",3
"Sarkaar ko puchkar to ye maamle nahin hote. Ye to aadikaalon se hote rahe hain. Ye hai ki kabhi kam kabhi zyada hue hain. Jaise jaise social activities aur jansankhya badhti jaa rahi hai, us tarah ki ghatnayein badhti jaa rahi hain: RK Saini, BJP on rape incidents in #Haryanapic.twitter.com/5sdkYCXHI3",3
iss desh me rape to kar sakte hai lekin rapist ko thappad nahi maar sakte...,2
Iski shaadi pyaar parva sav kuch zabdarsti.I hate those forced bonding,3
Jis chutiye ka bhai hi rape ka criminal case khel rha hai...Wo kvi v against hi rahega.,2
Des me kitne rape hote hai?Kya kabhi rajput ne talvar nikalkar rajput Sharma nibhaya?,2
Agar Tina Marne ka shauk hai to unko maro ho rape karte hain...Rajput Raksha karte the ....par tum log to Rajput ke naam par KALANK ho,3
Bhai HT padho...Gang ka bhanda fod hua hai...fake rape ki report karke vasooli karne vaale...5 cases the,2
"Kya Zainab baby k rape se sare Paki  rapist ho gye hai,  gal ker di pyi  hai",2
@Fiona_J_P bass ye viku hina ka name kyun laata hai baar baar I just hate that,3
Grammar nazi to vo hona chahiye na jise grammar se hi hate ho? Correct karne ka habbit wale ko to allied forces kehna chahiye ?,2
i am anti Prakash rai no......... Prakash raj...... because i hate him.......his attitude....... https://twitter.com/ndtv/status/954017304219566080 …,3
Jo hai hi ni awein usko le k dimagh khate hain,2
"Jab Bhartiya Mari ki Asmita roj rapists dwara tar tar hoti hai, tab apki raksha karne ki kshamta Kahan Chali jati hai. Sabse jyada rape Rajasthan me hote hain. Aaj ki dekhiye,Hazar saal purani kahaniyon se Prerna leejiye.",2
"Sir, 'love–hate relationship' ke bare mein aap ka kya vichar hai? pic.twitter.com/2k7qp2g2AF",2
"Tamasha, jaane tuu yaa jaane naa, I hate luv stories, bachna ae haseeno",2
Sanghis will rape Bharath Mata !!,2
Main to wish karta hoon ki Sonu Ke Titu ki Sweety aur Aiyaari iss Canadian bhagode ka rape kar de,2
"Aise logo ka Ek Hath, Ek Ankh, Ek Leg N rape Karne Wala saman hi kaat dena chahye",3
"Bhai. Humne bas aik martaba terrorism sponsor kiya hai. Woh bhi Sri Lanka mein. Mai khud openly ye keh raha hun. LTTE ko humne support kiya, aur humne uski keemat chukai. Terrorists waisay hi hote.",2
Ye Ap ki galat soch hai hamaray kitne Jawaan US ki war main Wazirstan Side main Shaheed hoye. 1 lahk se zaida hamaray log Terrorism main Shaheed hoye aur ap keh rahe ho Yeh Desh Yaa Army Jo khud itne affected hai terrorism se India main terrorism organized karti hai,3
jo delhane ka wo dekhate nii h. hindu muslim ka debate dekha krr logon k andr nafrat ke aag jla rahe ho. aisa kuch nii dekhao ge jis se hindu Muslims aaps m ek ho jaye. blke kese alg krna h wo zaroor dekhao ge,2
https://twitter.com/taran_adarsh/status/769156955655069696 … Papa boy ka rape kiya tha yaad hai,2
Ha...donone bhi hritik ki maarliek ne Mohenjo-Daro k sath aur ek ne kaabil k sath rape kiya,2
Police ho ya fauji kaam to unka desh ke liye hi hai na. Police walon ko kya licence diya he pak me rape karne ka?,3
5 din me 10 se upar ladkiyon ke rape hue haryana me par ye so called RAJPUT ghar se nahi nikle protest karne,3
Women rape murder or gorakpur hospital children death par bhi bol do adityanath,2
"Yeh shehla rashid aur uske tweets ke niche hate comments karne wale, dono kuchh zyada hi kar rahe hai.",2
"@AjazkhanActor @mohitkamboj_bjp rape huwa kuch nhi bola, hatya hui kuch nhi, bacche mare kuch nhii dange karwae kuch nhi #IStandWithAjazKhan",2
Jhooti rape nahi howa hai.... Allah ka khof karo,2
Ab rahi baat cousin se shaadi krne ki toh km se km hm shadi karte hain unse jo blood relation me nahi hain.. Tumhari tarah thodi ki apni ma bahan ka bhi rape kr do... Jyada gyan ho agar toh jaake apne babaon ko bhi do.. Asaram.. Nityanad.. Etc,2
@AjazkhanActor Bhai Tension Nahi Leneka... Ye Modi-Wodi aur @SrBachchan aur sare selfie wale apna haq kho bethe he ke dunya ke samne terrorism khatam karne ki baat kare...,3
"Jinki betiyon ki zindagi ujad gayi zaraa un parents se poochho. Unhe kya chahiye? Gau mata ki raksha, gau mata ke liye hostel, padmaavat movie ban ya apni betiyon ka rape NA hona. Agar baat samajh me aayi to khattar ke napunsak governance pe meri narazgi asp khud samajh jaogey.",3
"wo picha nai krti, wo rape nai karti, wo yaktarfa mohabbat me qatal nai krti",2
"I hate when kuch log Bachon ki tarah bell baja k bhag jate hain. Actually wo sirf adhi baat share karte hain and Dil ki bell baja k bhaag jate hain. So Please agar kuch share na karna ho to bataya hi nhi karo kuch, tension hojati hai.",3
I hate these so-called bhai bahen,3
Kaha sub ko ap ke liye samjhaya krti thi ki kaha kisi bat me a ke glt samjh liya yr kaisi  fan hu yr ki sub ki bat me agyi I hate my self,3
rape krne wala agar 14 ya 14 se zyada hai to islami kanoon q nhi?,2
twitter hate hai bhai..aapko bhi pata hai..trolling sab taraf se hoti hai..so no issues..,2
"Kaahe ka balidan khud aiyaary se clash karne jaa raha hai bhagoda akshay kumar, pata hai isko Padman ka rape ho jaata national holiday pe. Mard hota toh Padmaavat se darr ke bhagta nahi.",3
"Aap to antaryami nikli ...jai ho...to ab ye bhi bta do ki kaladhan kb aayega,bacchiyo ladkiyo aur aurto ka rape hona kb band hoga..employment kb milega...kisano ki aatmhatya band kb hongi..and so on..jai hind. . inquilaab jindabad",3
Arshi ne bahot rulaya Shilpa ko...I hate u arshi...,3
Same here he is the reason to watch BB but I can't hate him. Because ladai unhi se karte hain jinki baaton ka humein asar ho and he is not opportunist aisa hota toh woh hamesa vikas ko hi follow karta apna stand nahi leta. Vikas kaisa dost hai dost bolta hai aur bracelet bhi toda,2
712 se muslim Bharat me jihadi terrorism  kar rahe hai.,2
Kahin inke uksanesehi nahi huye rape aur murder,2
Ab pata chala pakistan mien bomb blast terrorism sab kuch hakomat k log khud kerte hai. Jaise Rao Anwar,2
Modi ki galti nahi hai galti hamari hai ek Muslim bulata hai to sb Muslim ekjut ho jate hai and ek ambedkar wadi bulata hai to sb ambedkar wadi ekjut ho jate hai lekin ye chize Hinduwo me nahi hai pure India me roj kahi Na kahi Hinduwo ka murder ho raha hai rape ho raha hai lekin,3
Han Zainab ka rape and murder toh afghaniyon nay hi kiya tha na - saaf suthron ki shakal dekho https://twitter.com/chalnanikal/status/954457585997971458 …,3
Sambitji jara un betiyonke bare me bhi sadness fill kijiye jinka rape aur murder kar diya gaya aapki Haryana State me,3
Kya chahate ho @VasundharaBJP @BJP4India Abh bata he do.. . @UN @rashtrapatibhvn @Shehla_Rashid @ShashiTharoor @OmarAbdullah @SushmaSwaraj @pbhushan1 @ndtv @CNNnews18 @AJEnglish #Murder #Rajasthan @kavita_krishnan @Priya_Menonhttps://twitter.com/bprerna/status/954563116813107200 …,2
Milke jab chhora chhori ki masti thodi thodi bas pyaar ka naam na lena I hate love story,2
Aise sexy photo upload kar ke likhegi dekho magar pyar se to rape ki vardate nahi badhengi to or kya hoga ye photo dekh kar hi kitne logon ke man me khayal aaya hoga ke kass 1 baar mil jaye,3
Par uske bad to kisi ki hate ka bhi koi faida nhi hoga,2
aur awaam apni betiyan rape karwanay ka intezaar karay? Yehi matlab hai na aapka?,2
Bhai tu dekh sabse pehle and now dont hate shilpa @TheRealityShows,2
Jab ek banda positive tweets krega toh apne aap sab positivity fail jaayegi... So ab haters jitna bhi Hume hate kre ya bura tweet kre hum shilpa ki tarah sab sehan karege..,2
"Wah modiji..ek taraf Seeta mata ko poojtey hain. Dusri taraf apke Raman Malik saab ko jind me rape hui bachhi me honor killing ka angle hone ka andesha hai. 6 din me 8 rapes hue haryana me aur khattar saab ribbon katne,  padmaavat ban karne ya cow protectio me vyast hai. Wah ji.",3
Yr...Puneesh ko blame nhi krun??Kya Vikas ne Puneesh se bola ki Shilpaji se mat btana ki maine tumhe aisa bataya hai...Puneesh ne ticket to finale task mein kya Shilpa ko dokha nhi diya??Pta nhi Puneesh se kaise logo ko itni mohabbat hai..Bt sorry I jst hate him,3
Sambit patra jese paaltu kutto ke liye ek ms agar modi inki maa ka rape bhi karde to ye kahenge inki maa ka chracter kharab hai modi sahi he,2
Anil Nagpal jo kundali ka v writer  hai..uska dhiyan ab kumkum se jyada kundali par hai .i hate kundali yr..,3
@lostboy54 ka jaadu dekho sab ke sir pe chadh kar bol raha hai shilpa fans jinda laas ban gaye hoge ye pic dekh kar   vikuu tum ne sahi kaha tha itna pyar dunga sab ko ki hate Karna bhul jaayege bilkul sahi kahe the aap Gupta ji aap ke pyar ka jaadu sab pe chadh raha hai  https://twitter.com/manaliee1/status/954446257228980224 …,2
